BK151,煤,6上煤,169.270,3.010,  黑褐色，柱状，棕色条痕，弱沥青光泽，暗煤为主，亮煤次之。为半暗型煤，断口平坦状。,BK149,煤,5煤,100.600,0.590,"  黑褐色，呈块状，条痕呈褐色，暗淡光泽，平坦状断口,下部内生裂隙不发育，含丝炭，半坚硬，含夹矸12层，夹矸为炭质泥岩、泥岩，标志层位于98.17-98.72m，为灰色泥岩，",BK127,泥岩,5煤,88.270,0.470,  灰黑色。泥质结构。厚层状。岩质较软，风化易开裂。具滑面构造。,BK124,细砂岩,5煤,66.560,0.410,  灰绿色，灰黑色，细粒砂状结构，块状构造，成分以石英，长石为主。分选中等，泥质胶结。局部夹灰白色粗砂岩薄层，内部可见丰富炭化物。
BK151,细砂岩,,179.150,9.880,  灰色，泥质结构，砂以细砂为主。含少量石英砾，水平层状，成分以泥质碎屑为主，松软，易破碎。,BK149,泥岩,5煤,100.910,0.310,  灰色，局部灰黑色，泥质结构，平坦状断口，见滑面，松软,BK127,炭质泥岩,5煤,88.550,0.280,  褐色，条带状结构，块状构造，比泥重较大。局部见煤线。,BK124,泥岩,5煤,67.870,1.310,  灰黑色。泥质结构。层状构造，岩质较软，易碎。风化易开裂。
BK151,煤,6煤,181.300,2.150,  黑褐色，柱状，棕色条痕，弱沥青光泽，暗煤为主，亮煤次之。为半暗型煤，断口平坦状。阶梯状棱角状，见植物茎化石，半坚硬。,BK149,煤,5煤,101.660,0.750,"  黑褐色，呈块状，条痕呈褐色，暗淡光泽，平坦状断口,下部内生裂隙不发育，含丝炭，半坚硬，含夹矸12层，夹矸为炭质泥岩、泥岩，标志层位于98.17-98.72m，为灰色泥岩，",BK127,泥岩,5煤,90.370,1.820,  灰黑色。泥质结构。厚层状。岩质较软，风化易开裂。具滑面构造。,BK124,煤,5煤,69.400,1.530,  黑褐色，柱状，块状。棕褐色条痕，弱沥青光泽。以暗煤为主，亮煤次之，夹镜煤条带。为半暗型煤，断口多呈平坦状。
BK151,炭质泥岩,6煤,181.880,0.580,  灰黑色，深灰色，泥质结构。块状构造。成分以泥质碎屑为主，含炭质及少量炭屑。,BK149,炭质泥岩,5煤,101.960,0.300,  灰黑色，块状，含炭屑，夹煤线，污手，易碎。,BK127,煤,5煤,92.070,1.700,  黑褐色，柱状。棕褐色条痕，弱沥青光泽，以暗煤为主，亮煤次之，夹镜煤条带，半暗型煤，断口多呈平坦状-阶梯状。,BK124,泥岩,5煤,69.700,0.300,  灰黑色。泥质结构。层状构造，岩质较软，易碎。风化易开裂。
BK151,煤,6煤,183.280,1.400,  黑褐色，柱状，棕色条痕，弱沥青光泽，暗煤为主，亮煤次之。为半暗型煤，断口平坦状。阶梯状棱角状，见植物茎化石，半坚硬。,BK149,煤,5煤,103.030,1.070,"  黑褐色，呈块状，条痕呈褐色，暗淡光泽，平坦状断口,下部内生裂隙不发育，含丝炭，半坚硬，含夹矸12层，夹矸为炭质泥岩、泥岩，标志层位于98.17-98.72m，为灰色泥岩，",BK127,泥岩,5煤,92.320,0.250,  灰黑色。泥质结构。厚层状。岩质较软，风化易开裂。具滑面构造。,BK124,煤,5煤,70.410,0.710,  黑褐色，柱状，块状。棕褐色条痕，弱沥青光泽。以暗煤为主，亮煤次之，夹镜煤条带。为半暗型煤，断口多呈平坦状。
BK151,炭质泥岩,6煤,183.680,0.400,  灰黑色，深灰色，泥质结构。块状构造。成分以泥质碎屑为主，含炭质及少量炭屑。,BK149,泥岩,5煤,103.560,0.530,  灰色，局部灰黑色，泥质结构，平坦状断口，见滑面，松软,BK127,煤,5煤,93.200,0.880,  黑褐色，柱状。棕褐色条痕，弱沥青光泽，以暗煤为主，亮煤次之，夹镜煤条带，半暗型煤，断口多呈平坦状-阶梯状。,BK124,泥岩,5煤,70.970,0.560,  灰黑色。泥质结构。层状构造，岩质较软，易碎。风化易开裂。
BK151,煤,6煤,189.980,6.300,  黑褐色，柱状，棕色条痕，弱沥青光泽，暗煤为主，亮煤次之。为半暗型煤，断口平坦状。阶梯状棱角状，见植物茎化石，半坚硬。,BK149,煤,5煤,104.310,0.750,"  黑褐色，呈块状，条痕呈褐色，暗淡光泽，平坦状断口,下部内生裂隙不发育，含丝炭，半坚硬，含夹矸12层，夹矸为炭质泥岩、泥岩，标志层位于98.17-98.72m，为灰色泥岩，",BK127,泥岩,5煤,94.450,1.250,  灰黑色。泥质结构。厚层状。岩质较软，风化易开裂。具滑面构造。,BK124,煤,5煤,71.220,0.250,  黑褐色，柱状，块状。棕褐色条痕，弱沥青光泽。以暗煤为主，亮煤次之，夹镜煤条带。为半暗型煤，断口多呈平坦状。
BK151,炭质泥岩,6煤,190.290,0.310,  灰黑色，深灰色，泥质结构。块状构造。成分以泥质碎屑为主，含炭质及少量炭屑。,BK149,泥岩,5煤,104.660,0.350,  灰色，局部灰黑色，泥质结构，平坦状断口，见滑面，松软,BK127,煤,5煤,97.950,3.500,  黑褐色，柱状。棕褐色条痕，弱沥青光泽，以暗煤为主，亮煤次之，夹镜煤条带，半暗型煤，断口多呈平坦状-阶梯状。,BK124,炭质泥岩,5煤,71.390,0.170,  褐色，条带状结构。块状构造。含泥比重较大。局部见煤线。
BK151,煤,6煤,196.990,6.700,  黑褐色，柱状，棕色条痕，弱沥青光泽，暗煤为主，亮煤次之。为半暗型煤，断口平坦状。阶梯状棱角状，见植物茎化石，半坚硬。,BK149,煤,5煤,105.430,0.770,"  黑褐色，呈块状，条痕呈褐色，暗淡光泽，平坦状断口,下部内生裂隙不发育，含丝炭，半坚硬，含夹矸12层，夹矸为炭质泥岩、泥岩，标志层位于98.17-98.72m，为灰色泥岩，",BK127,泥岩,5煤,98.950,1.000,  灰黑色。泥质结构。厚层状。岩质较软，风化易开裂。具滑面构造。,BK124,煤,5煤,74.830,3.440,  黑褐色，柱状，块状。棕褐色条痕，弱沥青光泽。以暗煤为主，亮煤次之，夹镜煤条带。为半暗型煤，断口多呈平坦状。
BK151,泥岩,6煤,197.340,0.350,  灰黑色，局部含粉砂质成分，裂隙发育，泥质结构，滑面构造，成分以泥质碎屑为主，含炭质及少量炭屑，松软。,BK149,泥岩,5煤,105.760,0.330,  灰色，局部灰黑色，泥质结构，平坦状断口，见滑面，松软,BK127,煤,5煤,100.700,1.750,  黑褐色，柱状。棕褐色条痕，弱沥青光泽，以暗煤为主，亮煤次之，夹镜煤条带，半暗型煤，断口多呈平坦状-阶梯状。,BK124,泥岩,5煤,75.830,1.000,  灰黑色。泥质结构。层状构造，岩质较软，易碎。风化易开裂。
