560,5煤,5煤,37.250,2.360,10-3,泥岩,5煤,45.390,1.870,464,泥岩,5煤,30.630,0.790,BK009,5煤,5煤,26.900,3.060,182,5煤,5煤,63.970,0.550,10-6,泥岩,5煤,95.500,0.500,10-4,泥岩,,217.440,20.990,10-2,砂质泥岩,,122.280,6.760,10-5,5煤,5煤,114.350,1.800,120,5煤,5煤,134.600,0.200,XC16,砂砾岩,,135.200,4.100,浅灰绿色，细粒结构，块状构造，主要矿物成分为长石、石英 及粘土矿物，岩石断口参差状，局部含少量炭屑及砂砾石；岩体 固结程度差，易风化，裂隙不发育，岩质较软，莫尔硬度小于5,121,细粒砂岩,6煤,326.470,0.540
560,泥岩,5煤,37.410,0.160,10-3,5煤,5煤,47.310,1.920,464,5煤,5煤,31.070,0.440,BK009,含炭泥岩,5煤,27.210,0.310,182,泥岩,5煤,64.100,0.130,10-6,5煤,5煤,97.820,2.320,10-4,煤,,218.030,0.590,10-2,含砾泥岩,,131.430,9.150,10-5,泥岩,5煤,117.550,3.200,120,泥岩,5煤,134.700,0.100,XC16,砂质泥岩,,144.500,9.300,灰绿色，泥质结构，层状构造，主要矿物成分为粘土矿物及长 石、石英，岩石断口参差状，手搓有沙粒感，局部含大量炭屑及 砂砾石，粒径0.1-0.25cm；中夹泥岩、砂砾岩薄层；岩体固结程 度低，易风化，裂隙不发育，岩质较软，莫尔硬度小于5。,121,6煤,6煤,326.770,0.300
560,5煤,5煤,37.540,0.130,10-3,粉砂岩,,55.560,8.250,464,泥岩,5煤,31.260,0.190,BK009,5煤,5煤,30.150,2.940,182,5煤,5煤,64.230,0.130,10-6,泥岩,,126.060,28.240,10-4,细砾岩,,219.630,1.600,10-2,细砾岩,,132.030,0.600,10-5,5煤,5煤,117.750,0.200,120,5煤,5煤,134.800,0.100,XC16,细粒砂岩,,149.400,4.900,灰绿色，细粒结构，块状构造，主要矿物成分为长石、石英， 断口参差状，含少量炭屑；中夹砂砾岩薄层；岩体固结程度低， 水浸易崩解，透水性较好。,121,细粒砂岩,6煤,330.520,3.750
560,泥岩,5煤,37.660,0.120,10-3,泥岩,,57.910,2.350,464,5煤,5煤,31.880,0.620,BK009,泥岩,5煤,30.640,0.490,182,泥岩,5煤,65.150,0.920,10-6,5下煤,5下煤,127.560,1.500,10-4,6煤,6煤,220.520,0.890,10-2,含砾泥岩,,148.230,16.200,10-5,泥岩,5煤,118.900,1.150,120,泥岩,5煤,134.920,0.120,XC16,砂质泥岩,,150.900,1.500,浅灰绿色，泥质结构，层状构造，主要矿物成分为粘土矿物及 长石、石英，岩石断口参差状，手搓有沙粒感，局部含大量炭屑 ；岩体固结程度低，易风化，裂隙不发育，岩质较软，莫尔硬度 小于5。,121,6煤,6煤,330.720,0.200
560,5煤,5煤,40.900,3.240,10-3,5下煤,5下煤,59.860,1.950,464,泥岩,5煤,32.990,1.110,BK009,5煤,5煤,31.950,1.310,182,5煤,5煤,65.580,0.430,10-6,泥岩,,130.860,3.300,10-4,泥岩,6煤,221.120,0.600,10-2,含砾粗粒砂岩,,149.730,1.500,10-5,5煤,5煤,120.550,1.650,120,5煤,5煤,135.170,0.250,XC16,砂砾岩,,153.400,2.500,灰绿色，泥质胶结，砂砾结构，块状构造，主要矿物成分为长 石、石英及粘土矿物，断面参差状，砂砾粒径0.5-2.0cm；岩芯破 碎，岩体固结性差，岩石水浸易崩解，透水性较好,121,细粒砂岩,6煤,338.220,7.500
560,泥岩,5煤,41.020,0.120,10-3,泥岩,,77.870,18.010,464,5煤,5煤,33.340,0.350,BK009,泥岩,5煤,32.190,0.240,182,泥岩,5煤,65.760,0.180,10-6,煤,,131.260,0.400,10-4,6煤,6煤,222.020,0.900,10-2,含砾泥岩,,152.230,2.500,10-5,泥岩,5煤,125.150,4.600,120,泥岩,5煤,135.450,0.280,XC16,砂质泥岩,,158.400,5.000,浅灰绿色，泥质结构，层状构造，主要矿物成分为粘土矿物及 长石、石英，岩石断口参差状，局部含少量炭屑；中夹砂砾岩薄 层；岩体固结程度低，易风化，裂隙不发育，岩质较软，莫尔硬 度小于5。,121,6煤,6煤,338.470,0.250
560,5煤,5煤,41.210,0.190,10-3,6上煤,6上煤,78.720,0.850,464,泥岩,5煤,33.520,0.180,BK009,5煤,5煤,36.140,3.950,182,5煤,5煤,66.560,0.800,10-6,砂质泥岩,,138.360,7.100,10-4,泥岩,,236.670,14.650,10-2,粗粒砂岩,,154.230,2.000,10-5,5煤,5煤,128.900,3.750,120,5煤,5煤,136.350,0.900,XC16,泥质砂岩,,163.100,4.700,浅灰绿色，细粒结构，块状构造，主要矿物成分为长石、石英 及粘土矿物，岩石断口参差状，局部含大量炭屑及煤线；中夹砂 砾岩、泥岩薄层；岩体固结程度差，易风化，裂隙不发育，岩质 较软，莫尔硬度小于5。,121,细粒砂岩,6煤,344.320,5.850
560,泥岩,5煤,41.320,0.110,10-3,细粒砂岩,,119.450,40.730,464,5煤,5煤,35.350,1.830,BK009,泥岩,5煤,36.550,0.410,182,泥岩,5煤,67.360,0.800,10-6,粉砂岩,,154.370,16.010,10-4,细粒砂岩,,245.460,8.790,10-2,含砾泥岩,,156.230,2.000,10-5,泥岩,5煤,129.200,0.300,120,泥岩,5煤,136.520,0.170,XC16,粗粒砂岩,,166.000,2.900,灰绿色，砂砾结构，块状构造，主要矿物成分为长石、石英， 断口参差状，局部煤线夹层；岩体固结程度低，水浸易崩解，透 水性较好。,121,6煤,6煤,344.670,0.350
560,5煤,5煤,41.520,0.200,10-3,6煤,6煤,154.000,34.550,464,泥岩,5煤,35.830,0.480,BK009,5煤,5煤,37.940,1.390,182,5煤,5煤,67.460,0.100,10-6,泥岩,,156.770,2.400,10-4,泥岩,,264.110,18.650,10-2,含砾粗粒砂岩,,158.030,1.800,10-5,5煤,5煤,133.730,4.530,120,5煤,5煤,138.710,2.190,XC16,砂砾岩,,168.300,2.300,灰绿色，泥质胶结，砂砾结构，块状构造，主要矿物成分为长 石、石英及粘土矿物，断面参差状；岩芯破碎，岩体固结性差， 岩石水浸易崩解，透水性较好。,121,细粒砂岩,6煤,346.320,1.650
560,泥岩,5煤,41.640,0.120,10-3,泥岩,,155.900,1.900,464,5煤,5煤,38.970,3.140,BK009,泥岩,,40.000,2.060,182,炭质泥岩,5煤,68.060,0.600,10-6,粉砂岩,,160.180,3.410,,,,,,10-2,含砾泥岩,,171.830,13.800,10-5,泥岩,5煤,134.130,0.400,120,泥岩,5煤,138.850,0.140,XC16,细粒砂岩,,169.500,1.200,灰绿色，细粒结构，块状构造，主要矿物成分为长石、石英， 断口参差状，砂粒分选性差；岩体固结程度低。水浸易崩解，透 水性较好。,121,6煤,6煤,346.470,0.150
