BK054,5煤,5煤,97.950,0.450,BK055,泥岩,,113.910,2.640,BK042,炭质泥岩,5煤,88.240,0.650,BK043,5煤,5煤,87.560,0.400,BK044,5下煤,5下煤,99.580,0.300,198,5煤,5煤,78.900,0.830,BK045,5下煤,5下煤,89.680,1.490,440,泥岩,,91.000,2.720,BK046,5煤,5煤,83.180,0.430,BK047,泥岩,,91.010,3.020,736,泥岩,,101.730,1.150,439,泥岩,5煤,75.140,0.120,739,泥岩,5煤,74.020,0.150,258,5煤,5煤,71.240,1.470,580,5煤,5煤,47.840,0.320,438,粉砂岩,,42.930,0.500
BK054,炭质泥岩,5煤,98.250,0.300,BK055,炭质泥岩,,117.910,4.000,BK042,5煤,5煤,89.700,1.460,BK043,炭质泥岩,5煤,87.830,0.270,BK044,泥岩,5下煤,99.750,0.170,198,细粒砂岩,5煤,79.380,0.480,BK045,泥岩,5下煤,90.060,0.380,440,煤,,91.550,0.550,BK046,泥岩,5煤,83.360,0.180,BK047,5下煤,5下煤,91.560,0.550,736,炭质泥岩,,102.100,0.370,439,5煤,5煤,76.610,1.470,739,5煤,5煤,74.340,0.320,258,泥岩,5煤,71.360,0.120,580,泥岩,5煤,47.980,0.140,438,砂质泥岩,,43.830,0.900
BK054,5煤,5煤,100.650,2.400,BK055,泥岩,,123.010,5.100,BK042,泥岩,5煤,89.980,0.280,BK043,5煤,5煤,88.790,0.960,BK044,5下煤,5下煤,100.210,0.460,198,5煤,5煤,79.620,0.240,BK045,5下煤,5下煤,91.090,1.030,440,泥岩,,96.820,5.270,BK046,5煤,5煤,83.790,0.430,BK047,泥岩,5下煤,91.810,0.250,736,泥岩,,107.660,5.560,439,泥岩,5煤,76.780,0.170,739,泥岩,5煤,74.590,0.250,258,5煤,5煤,71.580,0.220,580,5煤,5煤,48.400,0.420,438,5下煤,5下煤,43.920,0.090
BK054,炭质泥岩,5煤,101.370,0.720,BK055,粉砂岩,,123.410,0.400,BK042,5煤,5煤,91.490,1.510,BK043,炭质泥岩,5煤,89.090,0.300,BK044,泥岩,5下煤,100.760,0.550,198,泥岩,5煤,79.740,0.120,BK045,泥岩,,98.950,7.860,440,细粒砂岩,,97.820,1.000,BK046,泥岩,5煤,84.010,0.220,BK047,5下煤,5下煤,94.880,3.070,736,5下煤,5下煤,107.960,0.300,439,5煤,5煤,76.900,0.120,739,5煤,5煤,75.570,0.980,258,泥岩,5煤,71.810,0.230,580,泥岩,5煤,48.550,0.150,438,泥岩,5下煤,44.050,0.130
BK054,5煤,5煤,105.050,3.680,BK055,泥岩,,124.010,0.600,BK042,泥岩,5煤,92.170,0.680,BK043,5煤,5煤,90.100,1.010,BK044,5下煤,5下煤,102.550,1.790,198,5煤,5煤,79.880,0.140,BK045,煤,,99.730,0.780,440,泥岩,,98.600,0.780,BK046,5煤,5煤,85.700,1.690,BK047,泥岩,,104.520,9.640,736,粉砂岩,,115.730,7.770,439,泥岩,5煤,77.070,0.170,739,泥岩,5煤,75.680,0.110,258,5煤,5煤,72.700,0.890,580,5煤,5煤,49.950,1.400,438,5下煤,5下煤,44.160,0.110
BK054,泥岩,5煤,105.650,0.600,BK055,细粒砂岩,,125.520,1.510,BK042,5煤,5煤,93.000,0.830,BK043,泥岩,5煤,90.420,0.320,BK044,泥岩,,113.190,10.640,198,泥岩,5煤,80.050,0.170,BK045,泥岩,,112.440,12.710,440,炭质泥岩,,98.800,0.200,BK046,泥岩,5煤,85.910,0.210,BK047,泥岩,,104.520,9.640,736,炭质泥岩,,116.680,0.950,439,5煤,5煤,77.390,0.320,739,5煤,5煤,76.190,0.510,258,泥岩,5煤,72.870,0.170,580,粉砂岩,,56.700,6.750,438,泥岩,5下煤,44.300,0.140
BK054,5煤,5煤,107.200,1.550,BK055,粉砂岩,,127.820,2.300,BK042,泥岩,5煤,93.310,0.310,BK043,5煤,5煤,92.030,1.610,BK044,粗粒砂岩,,113.710,0.520,198,5煤,5煤,80.680,0.630,BK045,6上煤,6上煤,113.050,0.610,440,煤,,98.900,0.100,BK046,5煤,5煤,86.870,0.960,BK047,6上煤,6上煤,105.520,1.000,736,6上煤,6上煤,116.870,0.190,439,泥岩,5煤,77.560,0.170,739,泥岩,5煤,76.430,0.240,258,5煤,5煤,74.270,1.400,580,泥岩,,59.340,2.640,438,5下煤,5下煤,44.530,0.230
BK054,炭质泥岩,5煤,107.370,0.170,BK055,泥岩,,128.020,0.200,BK042,5煤,5煤,93.680,0.370,BK043,泥岩,5煤,92.300,0.270,BK044,泥岩,,122.690,8.980,198,泥岩,5煤,80.840,0.160,BK045,泥岩,6上煤,113.890,0.840,440,炭质泥岩,,99.100,0.200,BK046,泥岩,,91.160,4.290,BK047,泥岩,6上煤,106.640,1.120,736,炭质泥岩,6上煤,117.070,0.200,439,5煤,5煤,78.020,0.460,739,5煤,5煤,77.380,0.950,258,泥岩,5煤,74.400,0.130,580,5下煤,5下煤,61.860,2.520,438,泥岩,5下煤,44.980,0.450
BK054,5煤,5煤,109.700,2.330,BK055,粉砂岩,,134.670,6.650,BK042,泥岩,5煤,93.990,0.310,BK043,5煤,5煤,92.610,0.310,BK044,6上煤,6上煤,123.080,0.390,198,5煤,5煤,81.380,0.540,BK045,6上煤,6上煤,114.390,0.500,440,泥岩,,102.100,3.000,BK046,5下煤,5下煤,91.990,0.830,BK047,6上煤,6上煤,107.130,0.490,736,6上煤,6上煤,117.530,0.460,439,泥岩,5煤,78.180,0.160,739,泥岩,5煤,77.520,0.140,258,5煤,5煤,74.530,0.130,580,泥岩,,70.560,8.700,438,5下煤,5下煤,45.080,0.100
BK054,泥岩,5煤,110.080,0.380,BK055,泥岩,,136.070,1.400,BK042,5煤,5煤,96.160,2.170,BK043,泥岩,5煤,93.850,1.240,BK044,泥岩,6上煤,124.060,0.980,198,泥岩,5煤,81.520,0.140,BK045,泥岩,6上煤,115.810,1.420,440,炭质泥岩,,102.380,0.280,BK046,泥岩,5下煤,92.280,0.290,BK047,砂质泥岩,,111.770,4.640,736,炭质泥岩,6上煤,117.770,0.240,439,5煤,5煤,80.250,2.070,739,5煤,5煤,77.700,0.180,258,泥岩,5煤,74.670,0.140,580,砂质泥岩,,70.700,0.140,438,泥岩,5下煤,45.150,0.070
