,,,,,,,,,,291,泥岩,,866.350,1.720,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,867.440,1.090,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,867.900,0.460,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,868.090,0.190,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,868.370,0.280,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,868.800,0.430,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,869.700,0.900,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,870.260,0.560,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,871.120,0.860,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,872.110,0.990,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,872.280,0.170,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,872.850,0.570,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,873.780,0.930,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,874.580,0.800,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,874.970,0.390,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,875.400,0.430,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,876.000,0.600,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,876.150,0.150,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,877.810,1.660,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,878.750,0.940,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,879.350,0.600,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,879.870,0.520,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,880.200,0.330,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,880.530,0.330,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,881.210,0.680,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,881.550,0.340,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,882.050,0.500,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,882.590,0.540,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,885.000,2.410,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,885.930,0.930,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,886.130,0.200,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,887.050,0.920,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,887.210,0.160,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,889.170,1.960,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,889.720,0.550,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,891.080,1.360,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,12煤,891.480,0.400,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,12煤,891.630,0.150,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,12煤,891.900,0.270,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,12煤,893.660,1.760,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,12煤,894.020,0.360,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,12煤,894.400,0.380,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,12煤,894.860,0.460,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,12煤,895.610,0.750,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,12煤,895.950,0.340,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,12煤,898.320,2.370,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,12煤,899.110,0.790,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,12煤,902.460,3.350,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,12煤,902.670,0.210,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,12煤,906.890,4.220,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,12煤,907.100,0.210,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,12煤,910.290,3.190,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,12煤,910.600,0.310,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,12煤,915.760,5.160,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,12煤,916.020,0.260,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,12煤,916.580,0.560,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,12煤,916.720,0.140,,,,,,,,,,,,,,,
,,,,,,,,,,291,粗粒砂岩,12煤,922.150,5.430,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,12煤,922.220,0.070,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,12煤,922.410,0.190,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,12煤,922.510,0.100,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,12煤,923.540,1.030,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,12煤,923.670,0.130,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,12煤,923.810,0.140,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,12煤,923.990,0.180,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,12煤,924.070,0.080,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,12煤,924.170,0.100,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,12煤,924.300,0.130,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,12煤,924.440,0.140,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,12煤,924.620,0.180,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,12煤,924.760,0.140,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,12煤,924.970,0.210,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,12煤,925.110,0.140,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,12煤,925.460,0.350,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,12煤,926.980,1.520,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,928.630,1.650,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,929.930,1.300,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,932.200,2.270,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,933.450,1.250,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,934.200,0.750,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,940.350,6.150,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,941.400,1.050,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,942.500,1.100,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,943.100,0.600,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,945.500,2.400,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,967.410,21.910,,,,,,,,,,,,,,,
